	L177_Col	L177_TSB	L177_FC	DEG	OG	KO.id	KO.description
cds2044	7.96219774781308	7.48198119286274	1.12735318879329	up	OG0000846	K03655	recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]
cds2045	5.2770004461592	7.74842546678058	-1.71236310126834	down	OG0001227	K07568	queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
cds2046	4.80006550778014	6.67510873794521	-1.2296242055614	nonDEG	OG0001116	K00773	tgt; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
cds2047	6.53219791204798	10.3532426852187	-3.05914060604707	down	OG0000979	K03210	yajC; preprotein translocase subunit YajC
cds2048	6.85999470774886	9.74763919111955	-2.28671221459656	down	OG0001587	K03072	secD; preprotein translocase subunit SecD
cds2049	4.8305879209745	7.53491517472323	-2.0417204255972	down	OG0001226	K03074	secF; preprotein translocase subunit SecF
cds205	3.14160130027279	4.77629000320434	-2.61342118638834	nonDEG	OG0003951	K03795	cbiX; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]
cds2050	5.2245871988888	3.49874035579717	1.94707683399058	nonDEG	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
cds2051	4.79276857104674	3.51228768396295	1.9662963003908	nonDEG	OG0001921		
cds2052	5.69981293533247	3.03463454820425	3.20120405069254	up	OG0004730		
cds2053	6.95122356222711	6.09379515792973	1.3754894362042	up	OG0001493	K02401	flhB; flagellar biosynthetic protein FlhB
cds2054	5.84063114303597	4.89226443767778	1.5512875134723	nonDEG	OG0001138	K02400	flhA; flagellar biosynthesis protein FlhA
cds2055	8.6447630489632	7.32911945454554	1.94752132598823	up	OG0000264	K01652	E2.2.1.6L; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
cds2056	8.32902813825542	6.61202369009205	2.23148277909709	up	OG0004352	K01895	ACSS; acetyl-CoA synthetase [EC:6.2.1.1]
cds2057	8.42696181646118	10.4193271766852	-1.36621222800885	down	OG0000214	K01999	livK; branched-chain amino acid transport system substrate-binding protein
cds2058	8.03618200060543	7.70661594982854	0.933726121386743	nonDEG	OG0000669	K13821	putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]
cds2059	5.21103987072302	6.13829519088461	-0.2854617918839	nonDEG	OG0000922	K04066	priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]
cds206	5.61307564997267	6.88909687025826	-0.632560302132084	nonDEG	OG0000909	K11720	lptG; lipopolysaccharide export system permease protein
cds2060	6.93744703666595	8.87550680714275	-1.2166238011509	nonDEG	OG0000925	K01599	hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37]
cds2061	8.11716041276913	6.84284745148313	1.79440502902362	up	OG0002677	K01713	pheC; cyclohexadienyl dehydratase [EC:4.2.1.51 4.2.1.91]
cds2062	5.72556349389776	5.85505947992993	0.612117927711267	nonDEG	OG0000097	K01066	aes; acetyl esterase [EC:3.1.1.-]
cds2063	8.60227008888752	7.4865650637888	1.63822211349192	up	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
cds2064	4.14557413312185	7.21583649315556	-2.04206750691918	down	OG0000850	K02114	ATPF1E; F-type H+-transporting ATPase subunit epsilon
cds2065	7.17010204212341	11.2493872555047	-3.45758111246904	down	OG0000851	K02112	ATPF1B; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
cds2066	6.96146534904222	10.2532012838768	-2.65308344869524	down	OG0000852	K02115	ATPF1G; F-type H+-transporting ATPase subunit gamma
cds2067	8.10659309938776	11.7670963125564	-3.10152302298001	down	OG0000853	K02111	ATPF1A; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
cds2068	5.09823446483104	9.38966481469285	-3.52757083528701	down	OG0000854	K02113	ATPF1D; F-type H+-transporting ATPase subunit delta
cds2069	8.73611483558787	11.8786594308901	-2.54635031692097	down	OG0001027	K02109	ATPF0B; F-type H+-transporting ATPase subunit b
cds207	6.01022456110465	8.04844001036425	-1.3964205933699	down	OG0001682	K07091	lptF; lipopolysaccharide export system permease protein
cds2070	10.3584269878146	13.2245902429643	-2.2487260105559	down	OG0001028	K02110	ATPF0C; F-type H+-transporting ATPase subunit c
cds2071	8.6011301159938	12.4707940367122	-3.22552342586751	down	OG0000855	K02108	ATPF0A; F-type H+-transporting ATPase subunit a
cds2072	7.25779257376535	8.90747362914794	-1.08196430752009	down	OG0002662	K02116	atpI; ATP synthase protein I
cds2073	3.93309749291675	6.06370042006357	-1.19643755511364	nonDEG	OG0007190		
cds2074	5.60375504013878	7.01565595092492	-0.848916131900162	nonDEG	OG0000397	K03497	parB; chromosome partitioning protein, ParB family
cds2075	4.50127886507469	6.16352483475013	-1.05064058025145	nonDEG	OG0000101	K03496	parA; chromosome partitioning protein
cds2076	5.9073748727426	7.79428102183135	-1.2731359695154	down	OG0000856	K03501	gidB; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]
cds2077	9.11691993362808	10.5046863088351	-0.732781117517033	nonDEG	OG0001168	K03495	gidA; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
cds2078	5.75484714132762	6.95418109387911	-0.523803929004354	nonDEG	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
cds2079	5.9117586619597	6.41894074024979	0.483320673914	nonDEG	OG0004951	K01995	livG; branched-chain amino acid transport system ATP-binding protein
cds208	7.85249134821187	8.71441739952154	-0.259175595062548	nonDEG	OG0000605	K01255	CARP; leucyl aminopeptidase [EC:3.4.11.1]
cds2080	3.85459304522679	5.00868067130674	-0.095316938423551	nonDEG	OG0004950	K01997	livH; branched-chain amino acid transport system permease protein
cds2081	5.76371519169331	5.93766248572103	0.437051538349243	nonDEG	OG0003555	K01999	livK; branched-chain amino acid transport system substrate-binding protein
cds2082	8.79050847524494	9.45971195364929	-0.0841141614446249	nonDEG	OG0003555	K01999	livK; branched-chain amino acid transport system substrate-binding protein
cds2083	5.15577023973299	2.36796788153759	2.91248621935181	up	OG0001316	K11961	urtC; urea transport system permease protein
cds2084	4.89991893506645	3.04060851753667	2.4074363442513	up	OG0003908	K01997	livH; branched-chain amino acid transport system permease protein
cds2085	9.15218086146364	7.94542858035535	1.5167121650997	up	OG0001843	K11959	urtA; urea transport system substrate-binding protein
cds2086	6.69021724974499	4.74576759000999	2.35495774966045	up	OG0000065	K06861	lptB; lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]
cds2087	9.8784549568708	6.95759353702062	3.27220352319915	up	OG0000207	K01995	livG; branched-chain amino acid transport system ATP-binding protein
cds2088	4.32346813171434	1.19993246721995	5.15526880852006	up			
cds2089	9.170857857182	7.23690069924732	2.36365573410894	up	OG0000291	K00108	betA; choline dehydrogenase [EC:1.1.99.1]
cds209	4.89125386555546	4.33693141340709	1.04916892829814	nonDEG	OG0002014	K02339	holC; DNA polymerase III subunit chi [EC:2.7.7.7]
cds2090	4.14331954511665	4.43452532981637	-0.297049744705313	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
cds2091	6.09216202562698	7.30729552393614	-0.305529578076268	nonDEG			
cds2092	3.98376519073177	5.72045130559889	-0.52710498483109	nonDEG	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
cds2093	5.02792700705954	4.50893646240831	1.0678426252223	nonDEG	OG0001747	K01724	PCBD; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
cds2094	7.53893243562237	8.78314824851149	-0.619589034767449	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
cds2095	5.69926262639083	5.67425562729578	0.633087317096155	nonDEG	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
cds2096	7.42947065308013	7.71383974378005	0.357815776679564	nonDEG	OG0004103	K07117	uncharacterized protein
cds2097	7.70779933342506	7.35339332140054	0.992286882075466	nonDEG	OG0000300	K00354	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
cds2098	3.26206920197998	4.84589923445589	-0.740910914832259	nonDEG	OG0003189	K09973	uncharacterized protein
cds2099	7.16734745252618	6.76284369349224	1.04029733615556	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
cds210	6.29871800600095	5.85307695497244	0.87902569674638	nonDEG			
cds2100	6.4617938816419	6.90605112410072	0.234683994251737	nonDEG	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
cds2101	3.46496740789031	4.97041952222345	-0.504252009790244	nonDEG	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
cds2102	4.70493143482606	5.94648655617477	-0.401803053941044	nonDEG	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
cds2103	9.36275914357509	12.1242073114808	-2.14694448059346	down	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
cds2105	4.66594181196592	4.80544428362112	0.571994517289877	nonDEG	OG0001477		
cds2106	3.95058663288146	2.3850513179615	2.73985174817652	nonDEG	OG0002112	K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]
cds2107	6.67722299621977	10.8038420927516	-3.50556725259351	down	OG0001161	K00297	metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
cds2108	5.67250943575234	10.2695865047858	-3.91899124946424	down	OG0003121	K08972	putative membrane protein
cds2109	11.025044048361	15.2884636765364	-3.7308199423192	down	OG0001404	K01251	E3.3.1.1; adenosylhomocysteinase [EC:3.3.1.1]
cds211	6.47664795557816	6.77648334027893	0.307365815808843	nonDEG	OG0002774	K08738	CYC; cytochrome c
cds2110	4.41009050729937	3.32062821324678	0.541377552100863	nonDEG	OG0001319	K05339	lrgB; holin-like protein LrgB
cds2111	4.44450055966893	2.19993246721995	4.48146393948291	up	OG0002844	K06518	cidA; holin-like protein
cds2112	6.02275057284705	6.34478177255047	0.276584543209711	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
cds2113	3.15763491189073	2.03463454820425	1.65305013207602	nonDEG	OG0000072	K03286	TC.OOP; OmpA-OmpF porin, OOP family
cds2114	4.90561010618609	2.36796788153759	2.64863672955302	up	OG0002486	K09456	aidB; putative acyl-CoA dehydrogenase
cds2116	6.8120991452998	6.43940758847118	1.04154933209867	nonDEG			
cds2117	4.31549285196584	5.47722693839894	-0.0471829086358604	nonDEG			
cds2118	5.67798046571596	6.10607425513784	0.168162235200074	nonDEG	OG0001360	K02422	fliS; flagellar protein FliS
cds2119	5.96901411138186	5.77637036051875	0.883343710705556	nonDEG	OG0001486	K02408	fliE; flagellar hook-basal body complex protein FliE
cds212	6.53954001415798	6.56279881386288	0.600768907355852	nonDEG	OG0000644	K01687	ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
cds2120	7.90233924194586	7.89279863789109	0.615994135636937	nonDEG	OG0001487	K02409	fliF; flagellar M-ring protein FliF
cds2121	6.10247979414019	6.08592409994533	0.666974603801212	nonDEG	OG0001488	K02410	fliG; flagellar motor switch protein FliG
cds2122	4.21551449978423	2.9273251832418	1.18590415663593	nonDEG	OG0001749	K02411	fliH; flagellar assembly protein FliH
cds2123	7.65876555780373	7.87633817964428	0.388956464172124	nonDEG	OG0001255	K02412	fliI; flagellum-specific ATP synthase [EC:3.6.3.50]
cds2124	4.57070263610529	5.39888692851087	0.128638765891596	nonDEG	OG0002118	K02413	fliJ; flagellar FliJ protein
cds2125	7.78172784254749	7.34369324702197	1.03768378580327	up	OG0001932	K02414	fliK; flagellar hook-length control protein FliK
cds2126	5.7232871663666	6.69823890792212	-0.274536905807894	nonDEG	OG0002119	K02415	fliL; flagellar FliL protein
cds2127	7.13221078698227	7.44892667059305	0.23160243492727	nonDEG	OG0001489	K02416	fliM; flagellar motor switch protein FliM
cds2128	3.58810755026982	5.15323173045547	-1.38298910603538	nonDEG	OG0001490	K02417	fliNY; flagellar motor switch protein FliN/FliY
cds213	3.6418056467899	5.48035983773302	-0.821841485707687	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
cds2130	5.13202680495607	5.18641028830577	0.557523795172233	nonDEG	OG0001491	K02419	fliP; flagellar biosynthetic protein FliP
cds2131	3.70158021327142	4.29508778604581	0.00035004283170464	nonDEG	OG0001256	K02420	fliQ; flagellar biosynthetic protein FliQ
cds2132	3.8902813710947	3.8274717559555	0.314905859945039	nonDEG	OG0001492	K02421	fliR; flagellar biosynthetic protein FliR
cds2133	6.99768959479878	8.47743999937676	-0.840885799022789	nonDEG	OG0001624	K02397	flgL; flagellar hook-associated protein 3 FlgL
cds2134	8.49768086167694	9.41245909209405	-0.269641459056565	nonDEG	OG0001359	K02396	flgK; flagellar hook-associated protein 1 FlgK
cds2135	6.21563942467954	5.8909524288831	0.95317159368639	nonDEG	OG0002067	K21087	ycgR; flagellar brake protein
cds2136	7.60281486711798	6.62718312666306	1.62227410538812	up	OG0001254	K02395	flgJ; flagellar protein FlgJ
cds2137	6.9186536086498	6.68566959840137	0.883633697189146	nonDEG	OG0001931	K02394	flgI; flagellar P-ring protein precursor FlgI
cds2138	7.05853292718956	6.79132177244684	1.02190836164099	nonDEG	OG0001930	K02393	flgH; flagellar L-ring protein precursor FlgH
cds2139	7.36617295783351	7.87479090054536	0.161054573973715	nonDEG	OG0001253	K02392	flgG; flagellar basal-body rod protein FlgG
cds214	4.15314749195521	5.37245530147311	-0.511329410820355	nonDEG	OG0000583	K13292	lgt; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
cds2140	7.70556836417171	7.38088373361002	1.05147576467996	nonDEG	OG0001748	K02391	flgF; flagellar basal-body rod protein FlgF
cds2141	9.78063037308834	8.93523856411024	1.42500497863954	up	OG0001601	K02390	flgE; flagellar hook protein FlgE
cds2142	7.32627767240453	7.24547204045715	0.755996179867547	nonDEG	OG0001600	K02389	flgD; flagellar basal-body rod modification protein FlgD
cds2143	6.5207898551419	6.46976047674675	0.763291719084355	nonDEG	OG0001599	K02388	flgC; flagellar basal-body rod protein FlgC
cds2144	7.21904509269299	7.04211360543748	0.73007553355679	nonDEG	OG0001598	K02387	flgB; flagellar basal-body rod protein FlgB
cds2145	7.52254537125171	6.91211030621745	1.24020922425073	up	OG0002068	K02386	flgA; flagella basal body P-ring formation protein FlgA
cds2146	8.14395641914639	8.73198900512084	0.181220820741536	nonDEG	OG0001863	K02398	flgM; negative regulator of flagellin synthesis FlgM
cds2147	6.48788764739461	7.47555894035577	-0.409499841158002	nonDEG			
cds2148	3.61264860603557	2.74713572278756	0.535285457445693	nonDEG	NA	NA	NA
cds2149	4.41265396934026	1.79102154125272	3.06614662404735	nonDEG	NA	NA	NA
cds215	5.53808686163924	5.70429747594667	0.592262147089075	nonDEG	OG0002692		
cds2150	4.65342811847419	5.86595304619482	-0.124164867860804	nonDEG	NA	NA	NA
cds2151	3.56658560173311	4.59210966219475	-0.495599474945746	nonDEG	NA	NA	NA
cds2152	4.2839199662148	6.25968158071733	-1.36414153118684	nonDEG	NA	NA	NA
cds2153	4.91955016475097	3.02245925619588	2.63051985473879	nonDEG	OG0002940	K00459	ncd2; nitronate monooxygenase [EC:1.13.12.16]
cds2154	4.31383800403418	3.40024516726074	2.2943492772465	nonDEG	OG0000564		
cds2155	5.84128388328222	4.23559601777706	1.69396741979858	nonDEG	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
cds216	4.62513181927868	6.97356244133044	-1.38882969286982	nonDEG	OG0001972		
cds2160	5.13339884111348	4.89928497618706	0.873551601352364	nonDEG	OG0000214	K01999	livK; branched-chain amino acid transport system substrate-binding protein
cds2162	4.758808699707	2.59399184990847	2.82300748967528	up	OG0001916		
cds2163	2.31495643434529	3.03463454820425	-0.264141048629404	nonDEG	OG0000106	K07749	frc; formyl-CoA transferase [EC:2.8.3.16]
cds2164	3.72456266451058	2.80861057983337	1.74421965478615	nonDEG	OG0005819	K00249	ACADM; acyl-CoA dehydrogenase [EC:1.3.8.7]
cds2165	6.13079845602011	5.26996051543176	1.48936365535984	nonDEG	OG0004805	K09709	meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
cds2166	3.69460441193692	1.9273251832418	1.61683818836719	nonDEG			
cds2167	3.73461139747862	3.09659006330803	0.473955632182817	nonDEG	OG0005163		
cds2168	2.60964191121576	3.71609925465707	-0.219469856913714	nonDEG	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
cds2169	4.02225759653841	2.3850513179615	1.86617839354518	nonDEG	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
cds217	5.84452797953938	7.01679044776065	-0.462165342675229	nonDEG	OG0001660	K09888	zapA; cell division protein ZapA
cds2170	3.84327726791901	3.93372265068385	0.792484286039405	nonDEG	OG0001803	K18118	aarC; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
cds2171	3.90874300552018	3.22962204844464	1.37747941739127	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
cds2172	5.08135910714105	6.31855089534294	-0.618819539084838	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
cds2173	3.51935578839485	2.89628871511131	0.678123002374302	nonDEG	OG0005669		
cds2175	3.3170985240651	2.40024516726074	2.83011399288698	nonDEG	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
cds2177	4.21960381227407	3.81321860093195	-0.127848757960856	nonDEG	OG0000234	K01607	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
cds2178	4.82411543636542	2.4519855886964	3.63102520451216	up	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
cds2179	3.81183703875543	1.40024516726074	4.0208028892697	nonDEG	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
cds218	9.69033823290732	10.0334263556231	0.268764258235037	nonDEG			
cds2180	3.990134798381	2.79102154125272	1.83753681247373	nonDEG	OG0005668		
cds2182	3.92303324942366	3.42992339664136	0.458442814568099	nonDEG	OG0001916		
cds2183	3.30629136483431	2.09257006760092	2.66962257198372	nonDEG	OG0000061	K08369	ydjE; MFS transporter, putative metabolite:H+ symporter
cds2184	3.20978915910265	2.31730018372257	1.71199222515899	nonDEG	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
cds2185	4.99505300802053	7.04081284896082	-1.30785648286374	nonDEG	OG0001144	K06145	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
cds2186	4.0714433260097	5.21744675643627	0.0260265556104808	nonDEG	OG0000774		
cds2187	5.22791522841301	4.28626371559208	1.58184760120342	nonDEG	OG0000061	K08369	ydjE; MFS transporter, putative metabolite:H+ symporter
cds2188	5.90245666310307	4.0602397472212	2.21076884770603	up	OG0005069		
cds2189	5.35743699105222	5.09427247642744	0.862085645119257	nonDEG	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
cds219	6.78434280723931	9.34005833562941	-1.914286780544	down	OG0000316	K16092	btuB; vitamin B12 transporter
cds2190	5.92009373056584	4.52708572374911	2.0984632734091	up	OG0002380		
cds2191	5.59825899920925	6.39716636013894	0.0252542937264585	nonDEG	OG0000254		
cds2192	5.34907333073128	1.9273251832418	4.10042888706068	up			
cds2193	3.70493143482606	2.18179791524471	3.95997850133702	nonDEG			
cds2194	4.23325226839978	3.30375285555679	1.53223640099511	nonDEG			
cds2195	3.57227677285276	3.56295538177797	0.452184636352866	nonDEG	OG0000385		
cds2196	5.89488330426971	6.44472143642751	0.0909364254332023	nonDEG	OG0003044		
cds2197	7.03041871391359	6.69563240643569	0.982055837748768	nonDEG	OG0002476		
cds2198	5.91740807503116	3.27545655636128	3.11919046071016	up	OG0002586		
cds2199	4.56991363125732	2.09257006760092	3.59751765012263	up	OG0000385		
cds22	4.30492323205673	5.44524160775672	-0.25075912311599	nonDEG	OG0001705	K03820	lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]
cds220	3.51563510570532	4.11473932464882	0.0360248249425714	nonDEG	OG0000073	K02015	ABC.FEV.P; iron complex transport system permease protein
cds2200	6.08979044719569	3.78489496794111	4.75249275366011	up			
cds2201	6.79955145284401	1.26065851657513	6.00194842395085	up	OG0001892	K03931	ygjK; putative isomerase
cds2202	4.50994393458568	1.98520766798189	4.59084842952189	up	OG0003967		
cds2203	3.70493143482606	2.98520766798189	2.75942719923862	nonDEG	OG0002304		
cds2204	4.67643269473219	6.13877761695446	-0.414258621007133	nonDEG			
cds2205	6.98538216158307	7.96978846599097	-0.219876997890363	nonDEG	OG0002484	K02651	flp; pilus assembly protein Flp/PilA
cds2207	3.7959375996282	4.27271638742629	0.369669142770004	nonDEG	OG0002483	K02279	cpaB; pilus assembly protein CpaB
cds2208	5.02941750567523	5.24039581079726	0.812907446895082	nonDEG	OG0002242	K02280	cpaC; pilus assembly protein CpaC
cds221	5.06285111436523	6.17391871983289	-0.500908442285747	nonDEG	OG0000114	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
cds2210	3.73810999267637	4.68155256402919	0.103443322021763	nonDEG	OG0006898	K02282	cpaE; pilus assembly protein CpaE
cds2211	3.85459304522679	4.86525224698081	0.191731786468552	nonDEG	OG0000512	K02283	cpaF; pilus assembly protein CpaF
cds2212	3.54711337299134	3.27545655636128	0.410554747991949	nonDEG	OG0002036	K12510	tadB; tight adherence protein B
cds2213	3.81183703875543	3.30375285555679	0.553837427032378	nonDEG	OG0001699	K12511	tadC; tight adherence protein C
cds2214	4.52003493829028	4.67978779747268	1.03098197468868	nonDEG	OG0001513		
cds2215	3.65574570535478	3.46556179794687	0.914107267003025	nonDEG			
cds2216	3.73461139747862	3.72476432416805	0.505248285334848	nonDEG			
cds2217	4.75290803246252	4.49874035579717	1.02770869436287	nonDEG	OG0005430		
cds2218	4.46810030722439	5.28726454497925	0.0173555558500654	nonDEG			
cds222	4.65149933474455	5.89204338580215	-0.659597153340936	nonDEG	OG0001621	K00768	E2.4.2.21; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]
cds2220	5.17661060125234	5.74724244442023	0.0433334704374749	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds2221	6.47819131092899	5.5335858073336	1.49994572588099	up	OG0000406		
cds2222	4.04677646552844	3.57287116290932	1.08993499422088	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds2223	4.21510300705899	3.89628871511131	0.974946440374926	nonDEG	OG0000005	K03406	mcp; methyl-accepting chemotaxis protein
cds2224	4.92839921628816	2.12231268348218	3.48891332345069	up	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
cds2227	4.77148888310485	3.02245925619588	2.00850844225634	nonDEG	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
cds2228	4.84843774373341	2.9871802526421	2.71357958192264	nonDEG	OG0004634		
cds2229	6.29692561351613	6.00622082785154	1.09574899010369	nonDEG	OG0000946	K07814	putative two-component system response regulator
cds223	3.43110791746778	3.98396685038924	-1.62572913660392	nonDEG	OG0001622	K02233	E2.7.8.26; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
cds2230	3.88637160690066	1.29102154125272	3.52051607023253	nonDEG			
cds2231	4.50879356178192	1.9519855886964	2.47972954454631	nonDEG	OG0004408		
cds2232	4.53808686163924	0.791021541252721	5.09601782092289	up	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
cds2233	4.92524133587062	5.35535889190749	0.381898967234834	nonDEG	OG0000525	K16137	nemR; TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon
cds2234	3.91955016475097	1.40024516726074	4.66135405218044	up	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds2236	5.48858951813019	4.02980462655899	2.34037869848711	nonDEG	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
cds2237	7.5402496914107	4.84728791098241	3.30050904231853	up			
cds2238	4.21510300705899	4.3058949452766	0.610000381336405	nonDEG	OG0000024	K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
cds224	4.55123801057518	3.82977822726876	0.638984235885195	nonDEG	OG0000123	K02226	cobC; alpha-ribazole phosphatase [EC:3.1.3.73]
cds2240	4.07055194791026	2.26065851657513	2.1181614230224	nonDEG	OG0000574	K01704	leuD; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
cds2241	7.39261273994087	4.50893646240831	3.57819481337331	up	OG0000485	K01703	leuC; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
cds2242	5.73810999267637	2.37598404197388	4.56695292326621	up	OG0000090	K08191	exuT; MFS transporter, ACS family, hexuronate transporter
cds2243	7.04630752512369	7.66026008695399	0.103369691238325	nonDEG	OG0004648		
cds2244	5.08946888359496	5.28959174511628	0.425074320348811	nonDEG	OG0000106	K07749	frc; formyl-CoA transferase [EC:2.8.3.16]
cds2245	6.15130950242607	6.37310623233315	0.539749885602069	nonDEG			
cds2246	4.54312249243598	3.6506335170559	1.37756011656526	nonDEG	OG0001757	K01644	citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
cds2247	5.14956501367721	3.39143099083472	2.52182994760724	up	OG0001246	K03417	prpB; methylisocitrate lyase [EC:4.1.3.30]
cds2249	5.17821806240462	2.30008881724035	3.94236264155818	up			
cds225	3.71062260594571	3.75794288201836	0.376114989922763	nonDEG	OG0000255	K02016	ABC.FEV.S; iron complex transport system substrate-binding protein
cds2251	6.72226720264884	5.61456141812867	1.88771970675389	up	OG0001246	K03417	prpB; methylisocitrate lyase [EC:4.1.3.30]
cds2252	5.16465545040001	3.83207368913051	1.8654395471998	nonDEG	OG0000061	K08369	ydjE; MFS transporter, putative metabolite:H+ symporter
cds2253	4.17714701887289	2.89628871511131	1.86714431447041	nonDEG	OG0000574	K01704	leuD; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
cds2254	6.79105779604094	4.31730018372257	3.13597087773803	up	OG0000485	K01703	leuC; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
cds2255	4.59738346983541	2.70130121487092	2.09779581830904	nonDEG	OG0000028	K11475	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
cds2256	7.57298498928451	4.8790777923062	3.29018729335257	up	OG0002101	K02051	ABC.SN.S; NitT/TauT family transport system substrate-binding protein
cds2257	3.69480688514489	2.35182923867601	2.67544681237855	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds2258	5.25227244546465	2.59257006760092	3.82776978644253	up			
cds2259	6.16345032019901	3.22962204844464	3.55257549169221	up	OG0000125	K15554	ssuC; sulfonate transport system permease protein
cds226	3.80336315935358	4.19375239041577	-0.408140987109101	nonDEG	OG0002346	K02225	cobC1; cobalamin biosynthetic protein CobC
