	L130_Col	L130_TSB	L130_FC	DEG	OG	KO.id	KO.description
cds1627	5.8813298241169	4.30811119129128	2.2893395401886	up	OG0000367		
cds1629	3.7945687478588	2.39179844601385	2.29890235874725	nonDEG			
cds163	4.5590875313957	3.04031585133972	2.44950653461933	up	OG0002030	K03188	ureF; urease accessory protein
cds1631	4.0012542160889	2.81244798298498	2.09907448478375	nonDEG	OG0000353	K06988	fno; 8-hydroxy-5-deazaflavin:NADPH oxidoreductase [EC:1.5.1.40]
cds1633	3.58310346101691	2.72513177934718	1.88338801551004	nonDEG	OG0000150		
cds1634	5.36781243344208	4.24841698212416	2.20622898577692	up	OG0000459	K18303	mexK; multidrug efflux pump
cds1635	3.94094647282423	4.07943031921754	0.885234146094667	nonDEG	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
cds1636	5.90652144486143	6.60409241869477	0.107620690224825	nonDEG	OG0001347		
cds1637	3.93037685291512	2.21430008573817	2.78833733906545	up	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
cds1638	3.25910825307344	-0.660067613868072	5.90947637837868	up	OG0001066		
cds1639	6.15161559317493	4.33640749048678	2.41756361371544	up	OG0000022	K13653	AraC family transcriptional regulator
cds164	5.19518214169849	4.08525625150186	1.89877897231504	up	OG0002029	K03189	ureG; urease accessory protein
cds1642	6.36011601724305	4.45726418361502	2.67935913167918	up			
cds1644	7.65281272777747	6.4552343415389	1.94440828065054	up	OG0000042	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
cds1646	7.18400560051009	7.60846109696443	0.376624732610991	nonDEG			
cds1647	4.56874722038628	4.76851228218552	0.608471694694783	nonDEG	OG0002427	K06923	uncharacterized protein
cds1649	5.05478262744319	4.96584273673002	0.956401292267335	nonDEG	OG0000822	K01409	KAE1; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
cds165	2.56386496173148	1.33993238613193	3.67015593050229	nonDEG	OG0003045	K03192	ureJ; urease accessory protein
cds1650	8.30026373405921	9.43476068417752	-0.293985944285652	nonDEG	OG0001243	K02970	RP-S21; small subunit ribosomal protein S21
cds1651	4.66250925718296	4.67285344534656	0.894448006682322	nonDEG	OG0002102	K09117	uncharacterized protein
cds1652	6.68061167549431	5.52322646059635	2.01441832763922	up	OG0000295	K01423	bepA; beta-barrel assembly-enhancing protease [EC:3.4.-.-]
cds1653	6.04024371928839	6.9114521017564	-0.120828938414047	nonDEG	OG0000132	K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
cds1654	7.24544350375045	6.62607423095216	1.42593200894889	up			
cds1655	7.69213687831215	7.48719379801764	1.01064919382948	nonDEG			
cds1656	6.8494658434532	8.94466161511424	-1.22325520579605	nonDEG	OG0000794	K00764	purF; amidophosphoribosyltransferase [EC:2.4.2.14]
cds1657	3.05123354604336	2.27663292400526	2.08792226891017	nonDEG	OG0001631	K03558	cvpA; membrane protein required for colicin V production
cds1658	10.0517697470922	9.45636613586474	1.33648299840779	up	OG0001135	K00254	DHODH; dihydroorotate dehydrogenase [EC:1.3.5.2]
cds1659	3.72672428316375	3.90145596331064	0.620373487439567	nonDEG			
cds166	5.18348798864667	5.8386280844347	0.14022070622896	nonDEG	OG0000834	K08316	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
cds1660	5.59055939869306	5.91268725752141	0.50150508801311	nonDEG			
cds1661	6.6678254643287	7.19416795377839	0.244254473777364	nonDEG	OG0001299	K08296	sixA; phosphohistidine phosphatase [EC:3.1.3.-]
cds1662	6.12069016419988	6.32243478292702	0.582446139711385	nonDEG	OG0000888	K00057	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
cds1663	8.22562894780851	5.78017315209775	3.22448097577563	up	OG0001111		
cds1664	7.00132862889037	4.28654870513661	3.53086703787702	up			
cds1665	7.4890029511874	7.12488118264079	1.16723253803512	nonDEG	OG0000051	K05592	deaD; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]
cds1666	7.54213957964211	7.02310492853462	1.29538181230226	up	OG0000042	K03704	cspA; cold shock protein (beta-ribbon, CspA family)
cds1667	7.60259516353144	6.16760774335876	1.99708320340046	up			
cds1668	9.11089659770409	8.61428417261911	1.27962515525353	up	OG0001788	K03089	rpoH; RNA polymerase sigma-32 factor
cds1669	4.50570178966453	5.63401834202712	-0.080982902957763	nonDEG	OG0001656		
cds167	7.34366336597144	8.02612574299647	0.151327531982512	nonDEG	OG0000514	K05515	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
cds1670	3.38456687937669	4.52930866056994	-0.368032365164372	nonDEG	OG0001280	K03154	thiS; sulfur carrier protein
cds1671	5.24927261799812	6.59166609658885	-0.513709837482833	nonDEG	OG0001279	K03149	thiG; thiazole synthase [EC:2.8.1.10]
cds1672	3.52899661398838	2.18326361760768	2.45845318004381	nonDEG	OG0003654		
cds1673	4.79210257675214	4.55047630800532	0.839910103970689	nonDEG	OG0001562	K09861	uncharacterized protein
cds1674	6.53618021211547	6.90189098793009	0.512713370733134	nonDEG	OG0001556	K07018	uncharacterized protein
cds1675	5.72918385692107	4.7186879532632	1.25808197474212	nonDEG	OG0001473	K00784	rnz; ribonuclease Z [EC:3.1.26.11]
cds1676	5.56428648307937	5.60657299737779	0.828964140009012	nonDEG	OG0004080	K01270	pepD; dipeptidase D [EC:3.4.13.-]
cds1677	4.6661386958972	3.14762521630218	2.20433045072482	up			
cds1678	7.01012368490925	8.51185642387821	-0.668128866001566	nonDEG	OG0000297	K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]
cds1679	7.31153243041691	8.54870456983389	-0.405910036821901	nonDEG	OG0001180	K14170	pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]
cds168	3.7821337915099	3.72345908775831	0.61279594598262	nonDEG			
cds1680	4.52590897354539	2.66849011219974	2.17229297148743	nonDEG	OG0000408	K07214	fes; enterochelin esterase and related enzymes
cds1681	5.28419939715425	4.66802025544819	1.45309021375792	nonDEG			
cds1682	6.17041754758272	6.25222721975161	0.711334479126047	nonDEG	OG0000049	K00253	IVD; isovaleryl-CoA dehydrogenase [EC:1.3.8.4]
cds1683	4.49232131456708	6.09644346355102	-0.852856872480078	nonDEG	OG0000082	K11103	dctA; aerobic C4-dicarboxylate transport protein
cds1684	7.7323137528975	7.59996841392266	0.898037452585204	nonDEG	OG0002140	K00766	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
cds1685	3.90062771368258	1.27503649635647	3.19740421859575	nonDEG			
cds1687	7.02549792827563	7.28181318132753	0.625184829739039	nonDEG	OG0000611	K00858	ppnK; NAD+ kinase [EC:2.7.1.23]
cds1688	8.42750017632515	9.41828910189453	-0.161196290309156	nonDEG	OG0000613	K05365	mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]
cds1689	7.81578588633135	6.43822081451971	2.15707429643504	up	OG0002037		
cds169	5.58947016074843	6.36755982671652	0.101359355709282	nonDEG	OG0005264		
cds1690	4.47094453542718	3.5301442791068	1.82339310673715	nonDEG	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
cds1691	5.87648636146637	4.22096267979701	1.96126445662202	nonDEG	OG0004567		
cds1692	6.26646340020906	5.43844186639534	1.62230090417808	up	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
cds1693	4.33352797479144	3.7115844511814	0.974808002819619	nonDEG	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
cds1694	5.59369229802715	0.605183614648536	6.33812936561422	up	OG0005302		
cds1695	4.63065602592303	4.76822611832884	1.28253471081524	nonDEG	OG0000075	K02454	gspE; general secretion pathway protein E
cds1696	5.67605658534874	3.48693251896793	2.96265093844322	up	OG0005303		
cds1698	8.45374267417107	9.88066092735576	-0.62037033835369	nonDEG	OG0000917	K00528	fpr; ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]
cds1699	5.27239761844385	5.6449095817454	0.405279443793178	nonDEG	OG0000518	K06998	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
cds17	9.01914310345023	8.95593665109274	0.864232850529233	nonDEG	OG0000231	K03657	uvrD; DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]
cds170	5.33352797479144	7.53281336704968	-1.34579654115567	down	OG0001032	K00939	adk; adenylate kinase [EC:2.7.4.3]
cds1700	6.29409208537355	4.96721150853823	2.2291248298186	up	OG0000079	K05825	LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]
cds1701	3.45358169837769	1.88623270702469	3.00277263668208	nonDEG	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
cds1702	5.16200358384819	3.71566995020179	2.34402602015701	up	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1703	4.55488751913582	3.63745364406925	1.91751433104125	nonDEG	OG0000486	K10023	aotM; arginine/ornithine transport system permease protein
cds1704	5.07411320169625	3.65322221566204	2.11195924203164	up	OG0000362	K10016	hisQ; histidine transport system permease protein
cds1705	8.87307621619026	6.97067412315956	2.58393124469532	up	OG0000062	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein
cds1706	6.85940497977651	5.63019823456778	1.9870594770059	up	OG0000006		
cds1707	5.54611236075959	3.72215407109051	2.65949436429902	up	OG0001157	K18298	mexE; membrane fusion protein, multidrug efflux system
cds1708	6.25800290802734	4.95357605459748	2.30813002672074	up	OG0000023	K18138	acrB; multidrug efflux pump
cds1709	4.81193697007799	3.22909812552433	2.75302016060196	up	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
cds171	3.20534795072909	2.74262091931189	1.28733672919567	nonDEG	OG0001061	K10773	NTH; endonuclease III [EC:4.2.99.18]
cds1710	8.14915410275965	10.6151294914645	-1.73093419612145	down	OG0000237	K00600	glyA; glycine hydroxymethyltransferase [EC:2.1.2.1]
cds1711	5.71962257013497	6.22569810904833	0.190830463245435	nonDEG	OG0001581	K09954	uncharacterized protein
cds1713	6.12075790431226	6.64460635579907	0.380541024994315	nonDEG	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
cds1714	3.51521319066633	5.2048445391911	-1.39500483332438	nonDEG	OG0000733	K01992	ABC-2.P; ABC-2 type transport system permease protein
cds1715	7.48050472696532	7.62600871874018	0.653847201778165	nonDEG	OG0001548	K06879	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
cds1716	6.44897341427748	7.34968207682548	-0.116571112063799	nonDEG			
cds1717	4.44789052725805	5.13004472894485	0.368628117880107	nonDEG	OG0000178	K03588	ftsW; cell division protein FtsW
cds1718	8.2799129197021	8.57313231900018	0.491006810740197	nonDEG	OG0002045	K08305	mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
cds1719	7.66379743994189	4.86784094558694	3.55418041378719	up	OG0000505	K03642	rlpA; rare lipoprotein A
cds172	5.69749144049221	4.03019130165855	2.29706320950125	up	OG0002214	K03616	rnfB; Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.2.1.2]
cds1720	4.4840653461841	2.75113261668094	2.34640950213855	nonDEG	OG0001593		
cds1723	4.76584682447916	3.40062251646758	1.72946758970028	nonDEG	OG0000022	K13653	AraC family transcriptional regulator
cds1724	4.41889065169513	3.11675312976514	1.50303907870389	nonDEG			
cds1725	6.77753327534114	11.4155676686715	-3.68077831228626	down	OG0001033	K02357	tsf; elongation factor Ts
cds1726	9.40891434260205	12.438658400322	-2.13138524015884	down	OG0000867	K02967	RP-S2; small subunit ribosomal protein S2
cds1727	8.1082341926621	8.15607149175575	0.823794177234618	nonDEG	OG0000294	K01265	map; methionyl aminopeptidase [EC:3.4.11.18]
cds1728	11.2535150640209	3.97078697740258	8.05776744009035	up	OG0001321	K07275	ompW; outer membrane protein
cds1729	10.3026847599516	1.40928758597856	10.0259647764502	up	OG0003903	K02575	NRT; MFS transporter, NNP family, nitrate/nitrite transporter
cds173	3.38456687937669	5.42616294366855	-0.538339853339181	nonDEG	OG0000757	K00262	E1.4.1.4; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
cds1730	5.24402677292252	3.65580076525524	2.44850807785564	up	OG0001623		
cds1731	6.98610075348776	8.0587815924849	-0.236041773759281	nonDEG	OG0002423	K00322	sthA; NAD(P) transhydrogenase [EC:1.6.1.1]
cds1732	10.7406249217589	11.0890595726246	0.436142867336252	nonDEG	OG0000616	K03644	lipA; lipoyl synthase [EC:2.8.1.8]
cds1733	11.0907840120149	7.61785176519477	4.17142015535066	up	OG0001955	K06445	fadE; acyl-CoA dehydrogenase [EC:1.3.99.-]
cds1734	5.12536435315551	3.7834197964318	2.11580244865524	up	OG0000234	K01607	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
cds1735	4.64527911727673	2.82646717497721	2.53205523740937	up			
cds1736	7.76333305058075	9.86132980477504	-1.2915062447604	down	OG0001404	K01251	E3.3.1.1; adenosylhomocysteinase [EC:3.3.1.1]
cds1737	5.59055939869306	7.03407707930737	-0.601574477835316	nonDEG	OG0001161	K00297	metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]
cds1738	2.2206158472668	5.03155443837516	-1.40480224953328	nonDEG	OG0000828	K09761	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
cds1739	6.90250532342422	8.0719182106011	-0.400834985805877	nonDEG	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
cds174	7.84463203880718	10.1815978356368	-1.6671244363299	down	OG0001264		
cds1740	9.07266513987513	11.9002496813082	-2.05269585467759	down	OG0000668	K00029	E1.1.1.40; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
cds1741	6.95410319026658	6.51708980695576	1.36214549691382	nonDEG	OG0001019	K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]
cds1742	5.85720521552477	5.44713963393384	1.26277786156365	nonDEG	OG0000163	K04771	degP; serine protease Do [EC:3.4.21.107]
cds1743	6.56991867471514	8.38155456649787	-1.0065551393435	nonDEG	OG0001999		
cds1744	12.9523252175121	12.7252973861787	1.01615331939575	nonDEG	OG0000345	K04564	SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]
cds1747	5.29688874409876	6.29807119516583	-0.337484719589309	nonDEG	OG0003945		
cds1748	3.9595311333319	4.82714296322531	-0.0582481534778604	nonDEG	OG0001413	K03179	ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
cds1749	3.13891168132129	3.03137045634895	1.10611885029109	nonDEG	OG0002405	K03181	ubiC; chorismate--pyruvate lyase [EC:4.1.3.40]
cds175	8.31755148320638	5.10595495853249	3.91886870539902	up	OG0001423	K15777	DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]
cds1750	11.1255878996557	11.859678044774	0.111050919689048	nonDEG	OG0000071	K01915	glnA; glutamine synthetase [EC:6.3.1.2]
cds1751	7.33644446202468	5.88910136427616	2.09803873199428	up	OG0001130	K03305	TC.POT; proton-dependent oligopeptide transporter, POT family
cds1752	6.8970051739836	7.11509325127946	0.636135250077027	nonDEG	OG0001995	K01262	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
cds1753	4.9640560858205	5.15389404316331	0.579430972556065	nonDEG	OG0000713	K01658	trpG; anthranilate synthase component II [EC:4.1.3.27]
cds1754	5.76821295004615	5.7935108001364	0.786157495509249	nonDEG	OG0001017	K00766	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]
cds1755	4.45408531564083	6.17569025877432	-1.32615545953154	nonDEG	OG0000819	K01609	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
cds1756	4.56027347120009	5.29027232713867	0.071359428388869	nonDEG	OG0001629		
cds1757	5.60723962619293	3.97106519456219	2.35504221312333	up	OG0002584	K07402	xdhC; xanthine dehydrogenase accessory factor
cds1758	5.75697027425815	4.57300001806026	2.17217703348517	up	OG0002341	K13482	xdhB; xanthine dehydrogenase large subunit [EC:1.17.1.4]
cds1759	7.31667023104023	5.68800392072706	2.32161715591103	up	OG0002585	K13481	xdhA; xanthine dehydrogenase small subunit [EC:1.17.1.4]
cds176	5.16671076346329	4.28167469368166	1.80304128988227	nonDEG	OG0001216	K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]
cds1760	5.83980517656027	6.08882928316109	0.606764077476562	nonDEG	OG0000410	K01495	GCH1; GTP cyclohydrolase IA [EC:3.5.4.16]
cds1761	5.86822248781815	7.63236308296679	-1.03794829353899	nonDEG	OG0000063	K01467	ampC; beta-lactamase class C [EC:3.5.2.6]
cds1762	4.92594347435359	5.85569548505695	-0.189474575326758	nonDEG	OG0003053		
cds1763	10.9885965350936	11.3233911522103	0.460514926309171	nonDEG	OG0003052		
cds1764	3.6902556439721	3.54977550879132	0.931490965266423	nonDEG	OG0004008		
cds1765	3.84097814926526	5.16651603268114	-0.353919129111254	nonDEG	OG0000925	K01599	hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37]
cds1766	7.56083078654127	7.8444462152216	0.60990190518075	nonDEG	OG0000376	K16291	erfK; L,D-transpeptidase ErfK/SrfK
cds1767	7.0345703435104	4.57196471443765	3.25384468641595	up	OG0000536	K06911	uncharacterized protein
cds1769	6.81477797359311	5.53121279775398	2.04118713286547	up	OG0003069	K21829	dauR; D-arginine utilization repressor
cds177	9.62471560022728	8.87947551721219	1.50370033838286	up	OG0000288	K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]
cds1770	4.13636937223149	5.02930503436098	-0.101230824731389	nonDEG	OG0000242	K01754	E4.3.1.19; threonine dehydratase [EC:4.3.1.19]
cds1771	5.24152276965515	5.09075229243138	1.06729487948945	nonDEG	OG0001145	K01750	E4.3.1.12; ornithine cyclodeaminase [EC:4.3.1.12]
cds1772	2.98378471966513	1.30766939213575	1.51355105177215	nonDEG	OG0004568		
cds1773	3.18957937913631	2.24747864358848	2.3039329578379	nonDEG	OG0002846		
cds1774	3.69133450818594	1.91012103282162	1.31821824934029	nonDEG	OG0006581		
cds1775	5.13822718093038	2.64276749202559	1.87953403462538	nonDEG	OG0006582		
cds1777	4.43823083826746	5.4746166853214	-0.00893551818624988	nonDEG			
cds1778	2.85979512720281	2.91414531025515	0.539689301948292	nonDEG	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
cds1779	2.46224676788868	4.50442165893264	-0.717019092379567	nonDEG	OG0005141	K15269	pecM; probable blue pigment (indigoidine) exporter
cds178	4.42305928518334	4.16096377591814	0.987409942105614	nonDEG	OG0000838	K01934	MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
cds1780	2.93795021174848	3.41674352365471	0.916438475242129	nonDEG	OG0000192	K10679	nfnB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
cds1786	4.3913198745989	2.77979035771756	1.96309547906953	nonDEG	OG0004569		
cds1787	4.00979454499703	0.625178105859846	5.78619654818743	up	OG0000060	K00344	qor; NADPH2:quinone reductase [EC:1.6.5.5]
cds1788	3.33554553149886	1.54028772487307	3.37835964539873	nonDEG	OG0000268	K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
cds179	6.44014985093493	3.18096815574593	4.13058547910771	up			
cds1790	9.23505939573197	8.18167236170586	1.7334465289732	up	OG0001212	K06200	cstA; carbon starvation protein
cds1791	6.66364056076577	8.85476089671915	-1.47089414834001	down	OG0000553	K02356	efp; elongation factor P
cds1792	6.05115932760861	5.373667246922	1.49611050330366	up	OG0002283	K01843	kamA; lysine 2,3-aminomutase [EC:5.4.3.2]
cds1793	6.26431510302829	6.21983031351886	0.932114414397163	nonDEG	OG0004391		
cds1794	6.25375309353463	6.95000353703462	0.0720143537265773	nonDEG			
cds1795	8.83005987181013	11.2928126076286	-1.46808330411236	nonDEG	OG0000559	K02909	RP-L31; large subunit ribosomal protein L31
cds1796	4.74326787240529	5.56254529442381	0.000788955515566205	nonDEG	OG0001637	K14347	SLC10A7; solute carrier family 10 (sodium/bile acid cotransporter), member 7
cds1797	3.78943150301435	4.05846511268051	0.168998114659016	nonDEG	OG0001397	K01759	GLO1; lactoylglutathione lyase [EC:4.4.1.5]
cds1798	5.89485403828172	6.13775639560707	0.56407482398173	nonDEG	OG0001455	K08218	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
cds1799	9.03799417821392	9.80164581607062	0.0401346106584661	nonDEG	OG0002738	K04770	lonH; Lon-like ATP-dependent protease [EC:3.4.21.-]
cds18	2.20706851910102	5.19268843560607	-2.16490850390604	nonDEG	OG0001281	K01520	dut; dUTP pyrophosphatase [EC:3.6.1.23]
cds180	2.81923560834006	1.06751774671704	2.99017827920163	nonDEG			
cds1800	4.98787650128383	6.64443924285375	-0.583440138311779	nonDEG	OG0000006		
cds1801	9.1413517615749	8.44245048933101	1.49415405709697	up	OG0000130	K06194	nlpD; lipoprotein NlpD
cds1802	5.21280388840524	5.96091815670748	0.139026767129486	nonDEG	OG0001290	K03787	surE; 5'-nucleotidase [EC:3.1.3.5]
cds1804	8.00922465105467	6.34751034943741	2.47385560845669	up			
cds1805	8.71246644234685	9.98932825283903	-0.416112662063337	nonDEG	OG0000513	K07258	dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]
cds1806	4.85768847500624	4.26418555371695	0.870217976286985	nonDEG	OG0000373		
cds1807	6.91671411676781	6.2875579360358	1.36862815096621	up	OG0001149	K12152	nudJ; phosphatase NudJ [EC:3.6.1.-]
cds1808	7.35680930432947	7.19263360950795	0.995805104011185	nonDEG	OG0000800	K00566	mnmA; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
cds1809	6.70217694931967	6.68374807185941	0.889140865227205	nonDEG	OG0002138	K07153	hflD; high frequency lysogenization protein
cds181	3.21137190205571	3.82163398507884	-0.333536814485878	nonDEG	OG0003040	K09888	zapA; cell division protein ZapA
cds1810	8.98585020348495	10.9971787322859	-1.21005592101203	down	OG0001385	K01756	purB; adenylosuccinate lyase [EC:4.3.2.2]
cds1811	4.55831251374695	3.9813565973117	1.33539840154769	nonDEG	OG0004061	K08984	yjdF; putative membrane protein
cds1812	8.02431317610907	9.35031266881172	-0.574549913517132	nonDEG	OG0002318	K20276	bapA; large repetitive protein
cds1813	5.95682945011955	6.9971337314577	-0.273391662601324	nonDEG	OG0002611	K04774	sohB; serine protease SohB [EC:3.4.21.-]
cds1814	6.33022479263017	6.22963454314488	0.920924285298126	nonDEG	OG0000646	K02036	pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1]
cds1815	4.37101955121091	6.27962918508101	-0.908384474079985	nonDEG	OG0000647	K02038	pstA; phosphate transport system permease protein
cds1816	5.98145228268041	6.40332274965714	0.519470005408653	nonDEG	OG0001588	K02037	pstC; phosphate transport system permease protein
cds1817	3.7945687478588	5.00383471756387	-0.107387138915848	nonDEG	OG0006583	K02040	pstS; phosphate transport system substrate-binding protein
cds1818	5.58591300170711	9.04684020083666	-2.82270796219066	down	OG0000029	K16235	mmuP; S-methylmethionine transporter
cds1819	7.76505491949799	13.1971293671001	-4.57868500694788	down	OG0006584	K04103	ipdC; indolepyruvate decarboxylase [EC:4.1.1.74]
cds182	9.16461115802669	8.72750340984142	1.19252455100211	nonDEG	OG0002401	K09892	zapB; cell division protein ZapB
cds1820	6.99350365705612	5.41442593677412	2.5384067182607	up	OG0000027	K03719	lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
cds1821	5.80828892821953	8.66118624633965	-2.04444155058582	down	OG0000008	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]
cds1822	7.77595824040587	10.4147227936438	-1.82793130435743	down	OG0002847	K13745	ddc; L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]
cds1823	10.011119183391	10.6538552319147	0.124053111648416	nonDEG	OG0002348	K00836	ectB; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]
cds1824	7.4090702013109	6.63358982874041	1.75807351070324	up	OG0002692		
cds1825	2.54155436725648	3.36115761620017	-0.422607097767622	nonDEG	OG0000454		
cds1826	3.1207624199805	0.625178105859846	4.85451873117923	up	OG0006585		
cds1827	9.71347340388967	10.2720854286885	0.272271582553196	nonDEG	OG0002840	K00508	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]
cds1828	7.42513041090143	9.63681941603156	-1.43873863206729	down	OG0000133	K02613	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
cds1829	7.20483733879597	6.30856120187773	1.64080875298615	up	OG0002031	K22105	fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator
cds183	4.87013242968204	5.9484543401085	-0.261275683236612	nonDEG	OG0002170	K09895	uncharacterized protein
cds1830	6.42993153054178	7.65573766279603	-0.541789751118429	nonDEG	OG0002233		
cds1831	7.5817121362089	8.49496611238557	-0.12445067264695	nonDEG	OG0002674	K03580	hepA; ATP-dependent helicase HepA [EC:3.6.4.-]
cds1832	4.45869768648884	4.12816254123114	1.02186713764355	nonDEG	OG0001361	K06177	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
cds1833	6.78574015733557	4.88190509094053	2.68823428263938	up			
cds1834	5.51888843503611	7.60415009227682	-1.17306487659707	nonDEG	OG0000677	K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
cds1835	4.50244586424826	3.95240645933843	1.30264736666422	nonDEG	OG0000615	K00788	thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
cds1836	7.63853218646418	4.58845283994036	3.63342066591841	up	OG0002052		
cds1837	8.44189305305559	7.89444265787886	1.30777280777996	up	OG0002398	K18446	ygiF; triphosphatase [EC:3.6.1.25]
cds1838	3.62769637316647	3.04031585133972	0.813049603816617	nonDEG			
cds1839	6.90008584320263	7.16428502032835	0.542750463740823	nonDEG	OG0004796		
cds184	5.58545810133831	7.13943492557283	-0.743010542792149	nonDEG	OG0000371	K01262	pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]
cds1840	8.63549582046987	8.85160753147097	0.587497702388853	nonDEG	OG0000120	K07263	pqqL; zinc protease [EC:3.4.24.-]
cds1841	1.64673039358323	3.43844186639534	-0.268832826127875	nonDEG	OG0000518	K06998	phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
cds1842	6.31838384568382	6.28597104939512	0.811345551248636	nonDEG	OG0002396	K06956	uncharacterized protein
cds1843	8.00764915086262	6.94787070548684	1.98985088547771	up	OG0000693		
cds1844	6.48420675277146	5.70995364786806	1.63190864680897	up	OG0003020		
cds1845	8.06786314505371	8.56683539819667	0.200601451677802	nonDEG	OG0002139	K00031	IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
cds1846	5.72781599384137	6.61404479975297	0.0196711401367722	nonDEG	OG0000112	K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
cds1847	10.0755001208543	12.7570148364606	-1.86451644176636	down	OG0001503	K00031	IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
cds1848	5.82403930474009	6.23242279004049	0.391911782605333	nonDEG	OG0002327		
