	Leaf1	Leaf130	Leaf155	Leaf177	Leaf187	Leaf176	Leaf404	Root935	Soil763	D36E	EK10	EK47	Pto
OG0004457|K09772|sepF; cell division inhibitor SepF	0.51221620479269	NA	NA	NA	-1.01623168932114	NA	NA	NA	0.6226131577519	NA	NA	NA	NA
OG0006341|K02221|yggT; YggT family protein	-0.95409957714502	NA	NA	NA	NA	NA	NA	NA	-0.473929431329561	NA	NA	NA	NA
OG0003600||	-1.04395512690858	NA	NA	NA	-0.686499389025601	NA	NA	NA	-0.7386349753447	NA	NA	NA	NA
OG0000534|K03101|lspA; signal peptidase II [EC:3.4.23.36]	-3.22411100401567	0.25460349982059	-2.85977923361773	-4.07088017157564	NA	-2.37392201869889	-1.8362313804017	-0.89053976590054	-0.928954191714229	-0.19266250190667	0.627443627996381	-1.27717129007852	0.88876827296466
OG0000600|K06180|rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	-3.44360660336414	-1.21016780881039	-0.94747398676388	-0.79909882164057	-0.53969600276672	-0.159473349917731	-2.24135233072738	-2.50587389746424	-0.47433260717896	-1.26084257708625	-0.403113239744449	-1.19354992494974	0.242762348846661
OG0001445|K07738|nrdR; transcriptional repressor NrdR	-0.28144027870874	0.65064253048905	-1.58838519113672	-2.06120299047248	NA	NA	NA	NA	0.936138664070508	-2.63432257466418	-2.60239732394617	-1.95921571859911	-0.815228799795681
OG0001135|K00254|DHODH; dihydroorotate dehydrogenase [EC:1.3.5.2]	-1.55758124014816	0.63395487824925	-1.36965175043792	-1.96496762285055	NA	0.99321781935295	-1.69494412259936	-4.03461909340907	-0.616868969066	-0.18543525860759	-1.31477540414751	-1.59099018209167	0.958594312871001
OG0006131||	0.0865573023647013	NA	NA	NA	NA	NA	NA	NA	-2.49868507816781	NA	NA	NA	NA
OG0001732||	-0.502389413401921	NA	0.309144139592389	1.38808843107559	NA	-1.49230604438822	-1.31887309068707	-0.92122560037793	-0.31865956132869	NA	NA	NA	NA
OG0000276|K13628|iscA; iron-sulfur cluster assembly protein	0.43561530130676	-1.22596674837934	1.46942678591649	0.529930831552571	NA	0.106798474982895	-1.64280854794633	0.310973204415099	-0.10965397973771	0.64583773891919	0.11592820659554	-0.45417119442263	1.35076516283632
OG0001171|K02275|coxB; cytochrome c oxidase subunit II [EC:1.9.3.1]	-1.3730899959904	NA	-0.8769022511913	-1.87186192367375	-0.6311973782675	-2.0507785907781	NA	-3.85462558071776	-1.8496870690612	NA	7.03342881065008	3.88257725402182	NA
OG0000262|K02274|coxA; cytochrome c oxidase subunit I [EC:1.9.3.1]	-0.8360043029598	-3.7549036000385	0.0909085922588124	-0.896420450398897	-1.29054732454574	-2.93254703565609	NA	-3.53135753202138	-2.1074083663012	-1.33798907454744	1.9429400116478	1.98595522422331	0.50342013011093
OG0006132||	-1.20240970906994	NA	NA	NA	NA	NA	NA	NA	-0.10302028811764	NA	NA	NA	NA
OG0002145||	-2.14527560800412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.67780220517288	1.54777811604701
OG0001557|K00412|CYTB; ubiquinol-cytochrome c reductase cytochrome b subunit	-1.1737615470254	NA	-1.21434955088834	0.87551359147664	-2.13233815473684	NA	NA	NA	-1.6406325130757	NA	-0.0439679849369004	-0.56157743119061	NA
OG0005089|K03890|qcrA; ubiquinol-cytochrome c reductase iron-sulfur subunit	-1.4618716418966	NA	NA	NA	NA	NA	NA	NA	-1.6488445249934	NA	NA	NA	NA
OG0000694|K00406|ccoP; cytochrome c oxidase cbb3-type subunit III	-1.24667749920109	NA	2.67252606749086	NA	0.72111584341928	NA	-1.40973454569474	2.73171649537024	-1.081101190827	-1.11337047092403	-0.00955504882542946	-1.79754302333907	0.17654222310369
OG0000280|K02299|cyoC; cytochrome o ubiquinol oxidase subunit III	-1.78244300550398	-3.42430561293482	-1.27770296191255	-0.582384605353415	-1.00374378765642	-2.03413022289452	NA	-2.68150240491174	-1.32232996579177	-0.65187605996473	1.44142516926092	2.37208090951746	0.556327784296551
OG0006322||	-3.8606611768799	NA	NA	NA	NA	2.60317151747778	NA	NA	NA	NA	NA	NA	NA
OG0001017|K00766|trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	-1.40422178767682	0.0132534169316099	-0.658571037596141	-0.55983262481373	NA	0.0398717971773594	1.69356638204131	-1.17435778826015	-0.52385994080373	-1.29366541698753	-0.62957693196867	-0.25931865093397	0.44236381851234
OG0000226|K03701|uvrA; excinuclease ABC subunit A	0.78391079581727	1.25665141678686	2.7557700006085	1.02811931776447	0.0375782696204201	-0.67827226146291	-0.747752194552825	0.24347315002755	0.129284874152757	-0.179698068051001	1.96248208276363	1.22321700951828	0.283026062508009
OG0004458||	0.43837529621536	2.17219693386281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006133||	-2.12714799021952	NA	NA	NA	NA	NA	NA	NA	-1.43765084646806	NA	NA	NA	NA
OG0006221||	-0.90445848182359	NA	NA	NA	NA	NA	NA	NA	-0.808732869255911	NA	NA	NA	NA
OG0000506|K11189|PTS-HPR; phosphocarrier protein	-3.38951811980232	-0.32889425998593	-0.43816039575223	NA	-1.2314639961216	NA	NA	NA	0.512554937291503	-1.63089423454423	-1.42315263802323	-2.21348116309452	-1.75652479856161
OG0000548|K07192|FLOT; flotillin	1.11227076808336	-0.34451146426763	0.39032582721851	-1.10646448734735	-0.993152305188556	-0.06343629091772	1.19762355814884	1.39849717696234	2.88193404464394	NA	NA	-0.19319634120865	NA
OG0006134||	3.35626523814978	NA	NA	NA	NA	NA	NA	NA	-0.76475717374546	NA	NA	NA	NA
OG0001705|K03820|lnt; apolipoprotein N-acyltransferase [EC:2.3.1.269]	-0.1976864338881	-0.75170106180833	0.57446859132754	-0.95352241873979	NA	-1.56801862173841	-0.97425654594564	NA	NA	-1.78876481841154	-1.98239091839791	-1.69723166136479	-0.48112762954906
OG0002216|K17675|SUPV3L1; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]	-2.27448609160375	NA	-0.0218830075259415	NA	NA	NA	1.82372813094833	NA	-0.5065912331904	NA	NA	NA	NA
OG0000612|K03118|tatC; sec-independent protein translocase protein TatC	-0.975765247669771	NA	-0.92635487801489	-0.84542488325791	1.21127445988879	0.0317258985141784	0.96502657563621	-1.59536453842807	-0.825338326392989	-1.20888394084623	-0.10670612772268	-1.43812478591274	-0.13979742488565
OG0001555|K02769|PTS-Fru-EIIB; PTS system, fructose-specific IIB component [EC:2.7.1.202]	-5.90190736285787	-1.84261084476704	NA	NA	1.8802462648595	NA	NA	NA	4.83452784054568	0.93714688775987	3.52263026983651	3.05473477685186	2.45791542015344
OG0006222|K07442|TRM61; tRNA (adenine57-N1/adenine58-N1)-methyltransferase catalytic subunit [EC:2.1.1.219 2.1.1.220]	-1.76113084406456	NA	NA	NA	NA	NA	NA	NA	-1.76829099048853	NA	NA	NA	NA
OG0006223||	-0.47252490739502	NA	NA	NA	NA	NA	NA	NA	0.64945178557908	NA	NA	NA	NA
OG0006135|K15526|mshC; L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13]	-0.89920028996496	NA	NA	NA	NA	NA	NA	NA	-0.0652018894617008	NA	NA	NA	NA
OG0000578|K06153|bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	0.11615976687564	-0.99791897037133	0.25932550565589	-1.00593974935004	0.76756140395558	-1.41772269450626	-1.08859217878248	-2.21304833452968	-1.37368959759335	-0.68687605235084	1.2359277174539	-1.7775360122248	0.48169780628201
OG0005164||	-3.62975546779976	NA	NA	NA	NA	NA	NA	NA	-1.50786704854699	NA	NA	NA	NA
OG0002533||	0.637078950788755	NA	NA	NA	0.44093795597398	0.770453829082091	NA	NA	NA	NA	NA	NA	NA
OG0002134|K07262|pbpG; serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	-1.51698677034736	0.886896778042901	NA	-1.81927184894541	NA	NA	NA	NA	NA	-1.31824724287966	1.32825115751123	-0.84789213900853	-0.42949083519189
OG0000766|K12410|npdA; NAD-dependent deacetylase [EC:3.5.1.-]	1.69623360896301	1.84718842813154	NA	0.1262798297725	NA	-3.48306028982561	-0.616262902264	-1.87296099110312	0.32635708106293	0.0232873352033376	1.83247289299253	0.32822077382668	-0.557754168134075
OG0000559|K02909|RP-L31; large subunit ribosomal protein L31	-3.6261100592319	-2.4242014687966	-2.14802400847786	-3.29079039177872	-1.1452659901639	-2.41843875998064	-3.42852346603625	-2.44446669953061	-1.4936041056964	0.515943483156455	-3.73973328042783	NA	-0.0521709564588795
OG0002807|K02013|ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]	-1.2061336704645	NA	NA	NA	NA	-2.05725147159141	NA	-0.6214945061624	0.14868769843952	NA	NA	NA	NA
OG0002080|K00975|glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	1.4790932802618	NA	1.51772468642489	3.62022862411858	0.6959387772265	-0.158620146867915	2.0024601207004	2.50278290588892	1.0678440651749	NA	NA	NA	NA
OG0001576|K01079|serB; phosphoserine phosphatase [EC:3.1.3.3]	0.44437270687544	-0.96058892453178	-1.17945045969241	-0.82306507308036	NA	-1.57295528101792	NA	-0.12640714661492	0.564124804039521	-0.301083584743481	-1.1146235627569	-1.70923422152066	0.60229200102575
OG0006136||	-0.76825075487432	NA	NA	NA	NA	NA	NA	NA	-0.07072824236863	NA	NA	NA	NA
OG0001799|K14998|SURF1; surfeit locus 1 family protein	1.18846086738682	NA	-0.257352677738635	0.42038082166989	NA	NA	NA	NA	-1.37133961937895	NA	6.62643450399775	5.0199259183274	NA
OG0000191|K06158|ABCF3; ATP-binding cassette, subfamily F, member 3	-1.44087191112161	-1.55233091668088	-1.31243360359591	-1.90698099171908	-0.224145869990939	-2.58062625401853	-3.05346392061208	-3.06659894121349	-1.12455408998539	-0.0408456070828693	-1.27459804805759	-1.82136539389046	1.10562413868817
OG0002386|K14155|patB; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	-0.585366442534371	NA	2.02662110657428	NA	0.87197570682592	NA	0.14607562405796	NA	NA	NA	0.75561510844911	-0.16472531431421	NA
OG0001125|K02612|paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD	0.0329389976305405	-4.61847847778598	-1.0623518449941	0.20690396351685	NA	NA	0.799026014613145	0.45939236010529	-2.00063571189805	NA	NA	6.61437565416908	NA
OG0002289|K09013|sufC; Fe-S cluster assembly ATP-binding protein	-1.79289403455753	NA	-1.31310660851763	NA	-2.51679735496457	NA	-2.38422129210873	-4.50073529674203	-0.5757098139314	NA	NA	NA	NA
OG0000443|K05710|hcaC; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	-0.86466697156824	NA	NA	NA	NA	0.947399187523605	NA	NA	0.92197114470927	NA	NA	NA	NA
OG0002808|K09015|sufD; Fe-S cluster assembly protein SufD	-0.82352779253976	NA	-1.16994138249303	NA	NA	NA	-2.25817314439614	-1.3800364997133	-1.40039039387904	NA	NA	NA	NA
OG0002290|K09014|sufB; Fe-S cluster assembly protein SufB	-0.055437332596	NA	-1.16306448462892	NA	-1.26366998676855	NA	-1.04259786018159	-1.98409833876381	-1.42682886660501	NA	NA	NA	NA
OG0001538|K02259|COX15; cytochrome c oxidase assembly protein subunit 15	-0.40500928542017	NA	NA	-1.98300523715903	0.28685839043799	-2.5055332649087	NA	NA	-0.54790002223293	NA	4.04794065084776	4.8715545883583	NA
OG0000550|K02257|COX10; heme o synthase [EC:2.5.1.141]	-0.820071784808119	-0.268331896526	-0.79730712156166	-2.57561776444538	NA	-2.27197856991972	NA	-1.74229689424321	-1.13622912526498	-1.42481202832607	1.08925401493967	-0.0354491783443205	0.953716789393461
OG0000634|K00615|E2.2.1.1; transketolase [EC:2.2.1.1]	-1.44521056776566	-1.72776980214045	-0.601553501319799	0.802324530408583	-0.794548675841801	NA	NA	NA	-0.428166401030321	-0.0857668777477709	-0.3806566306655	-1.54307012907823	0.29276152967344
OG0000309|K00616|E2.2.1.2; transaldolase [EC:2.2.1.2]	-2.26813071773893	-0.19949973888794	1.2350476349655	-1.1986439929282	0.870787803456709	-0.657880329796649	1.23058685358109	-0.273436854879995	0.427474850210659	1.489543306391	1.33820350197335	2.01975661916778	0.0378730713582502
OG0000938|K01810|GPI; glucose-6-phosphate isomerase [EC:5.3.1.9]	-1.74566911034434	-0.155689193538151	0.409790313532559	-1.78349151826624	-0.3416217340793	1.97615621792024	-1.40951351501097	-3.18515859786421	-1.61732364464722	-0.50827216737547	0.139184490841219	1.26453646667772	-0.935980514157839
OG0006225||	-2.33764728517778	NA	NA	NA	NA	NA	NA	NA	-0.3458102264725	NA	NA	NA	NA
OG0001447|K01057|PGLS; 6-phosphogluconolactonase [EC:3.1.1.31]	-1.57040480816056	NA	-1.66813715631083	-2.4766963073771	NA	-0.887998957133569	-2.2353402695999	-1.02905237860856	0.71754800721541	0.643519737242901	1.63685808525204	3.16420353798315	1.24860337916798
OG0006137||	-2.40234416835511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006138|K03075|secG; preprotein translocase subunit SecG	-0.9542625114542	NA	NA	NA	NA	NA	NA	NA	-0.91587843142581	NA	NA	NA	NA
OG0000943|K01803|TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]	-1.41594700701831	-1.36982566754985	-0.33616735745366	-2.17097219889013	-1.66618885268339	-1.23708087012351	-0.85453239060822	-0.54024662170284	-0.618333974287371	-2.97347050585205	-3.43004672076828	-3.18742752586208	-0.549310146983069
OG0000826|K00927|PGK; phosphoglycerate kinase [EC:2.7.2.3]	-1.36804909902152	-2.10706373400156	-1.425280035004	-0.934060295235449	-0.329767984318199	-3.17115656012876	-0.65290966834418	-2.81095380160312	-0.282822584300661	0.0928697790614796	-0.54018279387737	-0.118907083944611	0.11910133805534
OG0000292|K00134|GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	-1.2054200111332	0.22519832102131	-0.754586289752599	-3.13240116485777	1.58689899221855	-1.45224389764266	-1.47651414170578	-0.573620433396093	0.380256235535699	-0.158552813636285	0.124810881916625	1.09558985848444	0.31726610025454
OG0000345|K04564|SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0.2660891919191	0.2655790983553	2.82231062122654	-1.9880103722858	0.0240474147344987	-0.0105172662852002	0.10238545938689	0.697402716681999	-0.695461676460999	-1.5413576905482	-1.176601683125	-2.0349410513877	1.16978932707131
OG0004427|K09762|uncharacterized protein	-1.85501684756327	NA	NA	NA	-0.43671460079605	NA	NA	NA	-1.14499523108986	NA	NA	NA	NA
OG0001306|K06958|rapZ; RNase adapter protein RapZ	-0.7023873947928	-1.24080545503814	NA	0.24874390129556	-1.63700438645123	NA	-0.947134023656529	NA	-0.4990437654518	-0.0589659604392798	-1.4233126812612	-0.965050254171209	0.01366552681288
OG0000981|K03703|uvrC; excinuclease ABC subunit C	0.0534517520229905	0.57783678104981	-1.29186926330313	-0.356184690585271	-0.46995264854719	-1.10538823499048	0.88119787490055	0.0672393609182809	-1.38908451267126	0.67768363663017	0.7561294037742	-0.33696963645804	0.77231713946475
OG0000791|K03702|uvrB; excinuclease ABC subunit B	1.7646033266503	-0.146647136078299	1.5250913972742	-0.25773945993335	1.00612202977623	0.47024299138072	0.812395663847999	-0.0921442739207903	0.36821688457643	-0.53599778148517	-0.556529007867741	-0.345278279587069	-0.45427584519799
OG0000896|K00859|coaE; dephospho-CoA kinase [EC:2.7.1.24]	0.33145752178399	-0.79899577652279	-1.1847164308657	-0.52487339889852	NA	-0.7526326570616	-0.33460395823099	3.0588820915134	0.51350227160111	-1.69000811732428	-1.34808716151579	-0.708191768830759	-0.70065058289642
OG0001042|K02945|RP-S1; small subunit ribosomal protein S1	-2.0512353887115	-4.21005313637269	-2.24883265066118	-3.57597794095334	-0.0872231040308709	-4.07671208790038	-5.38514615534669	-4.43690949044823	-2.7467867366764	0.33448834407001	0.0419252885467003	NA	2.06359483879993
OG0002091||	-0.137748488089589	3.45936655715081	NA	NA	NA	NA	0.94191203732393	NA	-1.21349666552339	NA	NA	NA	NA
OG0000863|K02335|polA; DNA polymerase I [EC:2.7.7.7]	1.04745347409169	0.000938103640059751	-0.99777794095662	-0.988986497297991	-1.424935530422	-0.269684773798199	-0.233890181011899	-1.72387717200109	-0.574758684705021	0.58800434289249	0.251337463173419	-0.139142140026411	0.980961334862621
OG0001188|K19222|menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	-0.0192397270832405	NA	NA	-0.430174725111311	NA	0.59908024660113	0.585118016515169	-1.6232699177501	-1.55072085607469	0.331585582074631	NA	0.45129222501956	0.29714722829819
OG0001481|K07183|nasT; two-component system, response regulator / RNA-binding antiterminator	-1.74809381914232	3.46125614051304	NA	NA	NA	NA	NA	NA	-0.98065477166909	NA	NA	NA	0.76734485047519
OG0000471|K00873|PK; pyruvate kinase [EC:2.7.1.40]	-0.435931568211981	NA	-1.58935049270484	-1.37708230556896	-1.9628761616834	-1.39190064326834	-1.88577198341461	-3.31265219420545	-0.285573803223441	0.61547862209663	0.24990558176279	0.38929070518159	1.04232562395469
OG0001074|K00266|gltD; glutamate synthase (NADPH) small chain [EC:1.4.1.13]	-0.3200915499246	0.666459593131689	0.22418256427826	-2.55565469141813	NA	-2.42096894946827	NA	-1.17657028654937	-0.17192517493232	0.32006626936176	2.09381735824939	0.61720640436851	1.31656197955586
OG0000583|K13292|lgt; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	-2.05059625390219	0.11741302358507	-0.58666783422066	-1.0325118525577	-1.40000668412631	1.02495426352409	-1.47514719168237	-1.08300098816487	-0.70487027527046	-2.1143621269772	-0.324372588235151	-1.72798809118867	-0.58545082767218
OG0000861|K01695|trpA; tryptophan synthase alpha chain [EC:4.2.1.20]	-1.48432442184186	-2.39155451654192	-1.31129699618546	-1.92722155123286	NA	-1.28603080238663	1.33423862364935	0.66068032322659	-0.27570993408482	1.70159416975284	0.16275544706134	2.7396071363622	1.14896800468789
OG0000727|K01696|trpB; tryptophan synthase beta chain [EC:4.2.1.20]	-1.94599197406447	-1.05266912867147	-0.685735615295108	-0.67873364009237	NA	-0.91100545960839	-0.31179911541803	-1.0028604665436	-0.443158241680591	2.72599975981181	1.49384139774028	2.06584505331284	1.70940645855696
OG0000819|K01609|trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]	-1.12073105228827	-1.68857363989488	-1.06892999418472	-1.33071661884106	NA	-0.32970232848172	1.66161926735019	-1.87027398059501	-1.60120181408655	-0.15205190419855	2.30766538323751	-1.2109517471172	1.02913251870276
OG0006226||	-0.81365188359145	NA	NA	NA	NA	NA	NA	NA	1.22465761794369	NA	NA	NA	NA
OG0006227||	1.1444982568722	NA	NA	NA	NA	NA	NA	NA	-1.62618446013973	NA	NA	NA	NA
OG0000342|K11755|hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	-2.04332957443886	-1.19879386144954	-2.02017522564153	-0.961320407543775	NA	-1.502030726937	-1.32512518156332	0.57785055276545	-1.00816387457	-1.10010171117332	-0.104751897639985	0.0589230005075603	-0.789145717628795
OG0000744|K02500|hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	-2.76676901064079	0.36265228854576	-1.50128618378839	-1.40435510725365	0.34026016601044	-3.42086609451184	NA	-1.03512585444484	-1.79833711547248	-1.20927848602458	-0.98915056634665	-1.73662266442625	0.57216160397814
OG0000902|K00765|hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]	-1.13030300897766	-3.47663185995975	-2.02061450998116	-0.26006532939406	NA	-2.63435454699005	3.02647894593017	1.41989995416833	-1.60769708828898	-1.38212089572063	-1.25226549665765	-2.10456893196261	1.14082222522672
OG0006139|K01523|hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	-0.95389891798041	NA	NA	NA	NA	NA	NA	NA	-4.16965822993451	NA	NA	NA	NA
OG0000820|K01783|rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	-0.95672417866952	-0.45297826398891	-2.72225751897556	-0.50392912414847	-0.744262599443461	1.02775212119801	-0.568261149317791	NA	-1.93326298889595	1.1866423669399	-2.03970071326075	-0.95605142064745	0.71252600292877
OG0000587|K03500|rsmB; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	-0.757307277995031	-0.82671951134368	-0.314274117657645	-1.5386606107924	-3.14062633777926	-0.13708368911223	-0.728150127397289	-1.61441366726779	-0.51673248249561	-0.63981767492651	-1.13377986195625	-2.34124411310843	0.71269831287244
OG0000859|K00604|MTFMT; methionyl-tRNA formyltransferase [EC:2.1.2.9]	-3.00206082047398	-1.60698330178179	-1.32220428273738	-0.10652215939607	0.20548400170243	-0.706664629364241	0.289866261294461	0.728236355028081	0.0157663531193393	-2.13184459455083	-0.48953767597967	-2.00276859228158	0.37548851619781
OG0000922|K04066|priA; primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	-1.6973401561682	0.487040409043891	-1.55706536658761	-0.740459363201389	-1.60506710889879	-0.79770390005269	-1.48107370560396	-0.925595622082491	1.6016129397438	-1.30602199245523	-1.56166803129193	-2.65299556931107	-0.0662860751780094
OG0000827|K00789|metK; S-adenosylmethionine synthetase [EC:2.5.1.6]	-1.90500389460494	-0.96784904747416	-0.24624453799137	0.269891579464399	-1.12501847593668	-1.27317336443335	-1.42051421823154	-4.48663524414272	-2.12511526463719	-0.253566823962421	0.746589456355389	-2.01051027879441	1.83843537034292
OG0004428|K03060|rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	-3.89110603099287	NA	NA	NA	2.00253305139443	NA	NA	NA	-1.01207098496117	NA	NA	NA	NA
OG0000845|K00942|E2.7.4.8; guanylate kinase [EC:2.7.4.8]	-0.80447222521663	-1.31177392530588	-1.91165629945206	-2.32851059551717	0.903878917500579	-3.33045880203002	-0.477082487399709	-0.8672724092937	-2.24885251492412	-0.366586421930251	-0.16102473321402	-2.22443691470968	0.43539512899554
OG0004004|K01591|pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	-4.07176689617079	NA	NA	0.59601729319377	NA	-2.40553735942044	NA	-2.46673951236577	-1.38908582052935	NA	NA	NA	NA
OG0000673|K01955|carB; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	-3.12780344023286	-4.57133261262145	-1.3636857729725	-2.78057540840853	-0.906066754418465	-3.83255031125801	-3.30247856343207	-3.50196215902431	-2.3689133893936	-0.0601844603486299	1.02587001486614	0.149772388112389	1.57936782089705
OG0000674|K01956|carA; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	-2.44430414200599	-2.37318034519961	-0.257168324804839	-2.16032299678868	-3.91993817857026	-4.1500597807017	-3.95927802685253	-3.27997141332876	-2.41569180285413	-0.476109354195358	-0.17500932023137	-1.37932986619343	0.556823669350221
OG0006228||	-3.4495560247496	NA	NA	NA	NA	NA	NA	NA	-3.53664241592952	NA	NA	NA	NA
OG0000258|K01465|URA4; dihydroorotase [EC:3.5.2.3]	-2.87002291484414	-2.04332996722611	0.560339925576118	1.37771747721447	-4.94595005602658	-1.45825226600638	-1.00777348831028	-2.41239930406564	-1.63378528668504	-0.891267593309	1.67204032814922	2.60861155214068	0.19987082978162
OG0000716|K00609|pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	-2.35277769752474	-0.637775247877781	-0.965787583859161	-1.87483840406792	-2.76682227866294	-1.39104863720951	-2.83209677134718	-2.73522328906647	-2.04263214568848	0.228337932632571	0.67350109393503	-0.66846562128619	0.589772861635519
OG0001278|K02825|pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	-0.72698925914331	NA	-1.97672316100452	-0.98533201455565	-2.19345008788864	-0.878980015758925	NA	-0.615193804121215	-1.45885306078191	0.13126261614806	-0.87062504441867	-1.15688064232973	0.35541197431518
OG0000952|K03625|nusB; N utilization substance protein B	-3.76939855611704	-2.3841678094806	-2.33819154590179	-1.61966891407725	-2.45549113875695	-2.0349708621728	-2.38549004980634	-0.953573736313411	-1.94484420551453	-0.56623188453301	0.54719935110652	-1.95466432593196	0.7743232992431
OG0000553|K02356|efp; elongation factor P	-0.52771129061358	-2.15256906893153	-1.37484221007075	-3.40285411600429	-0.22261993268742	-2.25873092516881	-3.43830781006196	-2.10384058729119	-1.66852475261965	-2.0959031069664	-1.8132456263168	-2.84469851424	-0.8987247837493
OG0000387|K03786|aroQ; 3-dehydroquinate dehydratase II [EC:4.2.1.10]	-1.44910946937751	-0.947031387896999	-1.89444083839873	-2.2670385803925	-0.66786156713183	0.71216009272202	1.15586470294988	-0.38059647389204	0.51248207485221	-0.797447898095229	-1.19202708632119	-1.17797483780883	0.753843596429499
OG0000923|K01735|aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	-3.11396238309293	0.2123386249465	-1.97374122155662	-1.09551116595972	-1.14992547228674	-1.34261450323072	0.75504411798085	-1.3685750319843	-0.628843781748239	-1.40829028783888	-1.1564421334411	-0.370679729196649	0.513382587765199
OG0000750|K00891|E2.7.1.71; shikimate kinase [EC:2.7.1.71]	-0.94881969442182	-0.24278118935439	-1.61783606208658	-3.02456008117673	NA	-0.87939815214232	0.19541286844943	-0.3085116609084	NA	-2.41330328398463	-1.7200322312202	-1.4776934113245	-0.3128116586253
OG0000171|K00014|aroE; shikimate dehydrogenase [EC:1.1.1.25]	-2.0924449936736	-0.00926698682668992	-0.455864659956805	1.04997753642937	-1.40844269004373	-2.71498469075488	-2.11103849985531	0.144138797208811	-0.110633844315773	-0.0165342224329169	-0.19962290766118	0.61843492969785	0.595772152209583
OG0000986|K07082|UPF0755 protein	0.243797994825551	-0.51529756481415	0.411052944026681	-0.216468997279581	-2.33624254558333	-0.52893569653647	-0.68695971807243	-0.4802454837503	-1.3046676821265	-1.07423499859744	-2.15739430056537	-1.98436404572477	-0.24026486471613
OG0000830|K07447|ruvX; putative holliday junction resolvase [EC:3.1.-.-]	-1.00333586257675	-2.35108194126271	-1.63195814632288	0.67061704071067	-3.10227228788949	-0.48179422886211	-1.90799106211655	NA	-0.56459226323498	-0.247970457972301	-0.891067132682299	-1.46109815011626	-0.65501450258918
OG0000985|K01872|AARS; alanyl-tRNA synthetase [EC:6.1.1.7]	0.282452255092799	-1.99248533477441	-1.97911062414445	-1.66379830196098	-1.14479371841455	-1.4175554062685	-3.03438346858201	-2.77672793009576	-0.8633765646595	-0.82545266748991	-0.45618919858998	-0.87266156478147	0.83643657702758
OG0001086|K02986|RP-S4; small subunit ribosomal protein S4	0.26924296595723	-5.26812608887935	-2.03949093868286	-3.77754414865297	-1.55352589931809	-4.09510242534776	-4.67163856175404	-3.122210671291	-3.52385722048605	-0.80692815295842	1.18820632273653	NA	1.3540460581498
OG0000802|K07478|ycaJ; putative ATPase	-0.79790334191466	0.02853459531313	0.9152641581777	-0.44232365135599	-0.52288369595315	0.61319294355971	0.7797207664735	0.6583067394598	0.49278860767265	-0.49691683216296	-1.71203257255515	-1.43394076442383	-0.705353034253189
OG0000306|K00951|relA; GTP pyrophosphokinase [EC:2.7.6.5]	-2.21605914173897	0.30449849252041	-1.0912247355412	-0.619001983502255	0.0747365877501807	1.22901395925893	0.0109571184297614	0.99043453207865	0.20653255172774	-0.0711911952332143	-0.279779426932376	-0.389402997791594	0.652246690642845
